key	scientificName	decimalLatitude	decimalLongitude	issues	datasetKey	publishingOrgKey	installationKey	publishingCountry	protocol	lastCrawled	lastParsed	crawlId	hostingOrganizationKey	basisOfRecord	occurrenceStatus	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	speciesKey	acceptedTaxonKey	acceptedScientificName	kingdom	phylum	order	family	genus	species	genericName	specificEpithet	taxonRank	taxonomicStatus	iucnRedListCategory	dateIdentified	coordinateUncertaintyInMeters	stateProvince	year	month	day	eventDate	modified	lastInterpreted	references	license	isInCluster	datasetName	recordedBy	identifiedBy	geodeticDatum	class	countryCode	country	rightsHolder	identifier	http://unknown.org/nick	verbatimEventDate	collectionCode	gbifID	verbatimLocality	occurrenceID	taxonID	catalogNumber	institutionCode	eventTime	http://unknown.org/captive	identificationID	occurrenceRemarks	lifeStage	identificationRemarks	name	individualCount	dynamicProperties	associatedReferences	county	municipality	locality	locationID	fieldNotes	behavior	footprintWKT	projectId	organismQuantity	organismQuantityType	organismName	verbatimCoordinateSystem	vernacularName	language	bibliographicCitation	infraspecificEpithet	informationWithheld	programmeAcronym	continent	institutionID	collectionID	nomenclaturalCode	verbatimElevation	higherClassification	associatedTaxa	habitat	institutionKey	taxonConceptID	samplingProtocol	samplingEffort	georeferenceRemarks	eventRemarks	locationAccordingTo	locationRemarks	ownerInstitutionCode
3428845385	Corvus frugilegus Linnaeus, 1758	59.406282	10.483887	cdround,gass84	b124e1e0-4755-430f-9eab-894f25a9b59c	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	7bdf9f6d-317a-45ec-8bb7-7ff61345d6a6	NO	DWC_ARCHIVE	2022-10-21T08:36:15.868+00:00	2022-10-21T09:35:02.053+00:00	228	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	HUMAN_OBSERVATION	PRESENT	2482513	1	44	212	729	5235	2482468	2482513	2482513	Corvus frugilegus Linnaeus, 1758	Animalia	Chordata	Passeriformes	Corvidae	Corvus	Corvus frugilegus	Corvus	frugilegus	SPECIES	ACCEPTED	LC	NA	75	Vestfold og Telemark	2022	1	3	2022-01-03T00:00:00	2022-01-03T14:45:09.000+00:00	2022-10-21T09:35:02.053+00:00	NA	http://creativecommons.org/licenses/by/4.0/legalcode	FALSE	NA	Roy Fjelldal	NA	WGS84	Aves	NO	Norway	NA	urn:uuid:4c5cefc9-ae89-4d66-8888-f036d7746f14	NA	NA	so2-birds	3428845385	NA	urn:uuid:4c5cefc9-ae89-4d66-8888-f036d7746f14	NA	28297332	nof	NA	NA	NA	NA	NA	NA	Corvus frugilegus Linnaeus, 1758	8	{""Activity"":""Forage""}	https://www.artsobservasjoner.no/Sighting/28297332	Vestfold og Telemark	Horten	Strandparken, Strandparken, Horten, Horten, Vt	1820965	Activity: Forage.	feeding	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3428846438	Corvus frugilegus Linnaeus, 1758	59.002605	5.660617	cdround,gass84	b124e1e0-4755-430f-9eab-894f25a9b59c	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	7bdf9f6d-317a-45ec-8bb7-7ff61345d6a6	NO	DWC_ARCHIVE	2022-10-21T08:36:15.868+00:00	2022-10-21T09:35:14.518+00:00	228	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	HUMAN_OBSERVATION	PRESENT	2482513	1	44	212	729	5235	2482468	2482513	2482513	Corvus frugilegus Linnaeus, 1758	Animalia	Chordata	Passeriformes	Corvidae	Corvus	Corvus frugilegus	Corvus	frugilegus	SPECIES	ACCEPTED	LC	NA	65	Rogaland	2022	1	1	2022-01-01T00:00:00	2022-01-01T16:38:15.000+00:00	2022-10-21T09:35:14.518+00:00	NA	http://creativecommons.org/licenses/by/4.0/legalcode	FALSE	NA	Tomas Mørch	NA	WGS84	Aves	NO	Norway	NA	urn:uuid:998682ec-f7bf-4a7d-95c3-f53f1189a5c2	NA	NA	so2-birds	3428846438	NA	urn:uuid:998682ec-f7bf-4a7d-95c3-f53f1189a5c2	NA	28277563	nof	NA	NA	NA	NA	NA	NA	Corvus frugilegus Linnaeus, 1758	5	{""Activity"":""Forage""}	https://www.artsobservasjoner.no/Sighting/28277563	Rogaland	Randaberg	Nedre Grødem, Randaberg, Ro	1307404	Activity: Forage.	feeding	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3428851383	Corvus frugilegus Linnaeus, 1758	58.675817	5.548408	cdround,gass84	b124e1e0-4755-430f-9eab-894f25a9b59c	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	7bdf9f6d-317a-45ec-8bb7-7ff61345d6a6	NO	DWC_ARCHIVE	2022-10-21T08:36:15.868+00:00	2022-10-21T09:35:38.362+00:00	228	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	HUMAN_OBSERVATION	PRESENT	2482513	1	44	212	729	5235	2482468	2482513	2482513	Corvus frugilegus Linnaeus, 1758	Animalia	Chordata	Passeriformes	Corvidae	Corvus	Corvus frugilegus	Corvus	frugilegus	SPECIES	ACCEPTED	LC	NA	300	Rogaland	2022	1	4	2022-01-04T00:00:00	2022-01-05T10:09:19.000+00:00	2022-10-21T09:35:38.362+00:00	NA	http://creativecommons.org/licenses/by/4.0/legalcode	FALSE	NA	Svein Andreas Valland	NA	WGS84	Aves	NO	Norway	NA	urn:uuid:6f47f729-5881-454c-bfa3-72fa416b66c1	NA	NA	so2-birds	3428851383	NA	urn:uuid:6f47f729-5881-454c-bfa3-72fa416b66c1	NA	28308486	nof	NA	NA	NA	NA	NA	NA	Corvus frugilegus Linnaeus, 1758	7	{""Activity"":""Forage""}	https://www.artsobservasjoner.no/Sighting/28308486	Rogaland	Hå	Nærland, Hå, Ro	352353	Activity: Forage.	feeding	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3428852456	Corvus frugilegus Linnaeus, 1758	58.83346	5.731539	cdround,gass84	b124e1e0-4755-430f-9eab-894f25a9b59c	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	7bdf9f6d-317a-45ec-8bb7-7ff61345d6a6	NO	DWC_ARCHIVE	2022-10-21T08:36:15.868+00:00	2022-10-21T09:35:49.207+00:00	228	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	HUMAN_OBSERVATION	PRESENT	2482513	1	44	212	729	5235	2482468	2482513	2482513	Corvus frugilegus Linnaeus, 1758	Animalia	Chordata	Passeriformes	Corvidae	Corvus	Corvus frugilegus	Corvus	frugilegus	SPECIES	ACCEPTED	LC	NA	300	Rogaland	2022	1	3	2022-01-03T00:00:00	2022-01-03T21:30:11.000+00:00	2022-10-21T09:35:49.207+00:00	NA	http://creativecommons.org/licenses/by/4.0/legalcode	FALSE	NA	Øyvind Slyk	NA	WGS84	Aves	NO	Norway	NA	urn:uuid:b91da933-bcf1-4daa-8e6a-530ccd022282	NA	NA	so2-birds	3428852456	NA	urn:uuid:b91da933-bcf1-4daa-8e6a-530ccd022282	NA	28299908	nof	NA	NA	NA	NA	NA	NA	Corvus frugilegus Linnaeus, 1758	2	NA	https://www.artsobservasjoner.no/Sighting/28299908	Rogaland	Sandnes	Hove, Sandnes, Ro	411684	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3428855518	Corvus frugilegus Linnaeus, 1758	58.664252	5.64548	cdround,gass84	b124e1e0-4755-430f-9eab-894f25a9b59c	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	7bdf9f6d-317a-45ec-8bb7-7ff61345d6a6	NO	DWC_ARCHIVE	2022-10-21T08:36:15.868+00:00	2022-10-21T09:35:21.009+00:00	228	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	HUMAN_OBSERVATION	PRESENT	2482513	1	44	212	729	5235	2482468	2482513	2482513	Corvus frugilegus Linnaeus, 1758	Animalia	Chordata	Passeriformes	Corvidae	Corvus	Corvus frugilegus	Corvus	frugilegus	SPECIES	ACCEPTED	LC	NA	300	Rogaland	2022	1	1	2022-01-01T00:00:00	2022-01-01T16:48:21.000+00:00	2022-10-21T09:35:21.009+00:00	NA	http://creativecommons.org/licenses/by/4.0/legalcode	FALSE	NA	Liv Solfrid Hauge|Kjell Magne Hauge	NA	WGS84	Aves	NO	Norway	NA	urn:uuid:ec8d407b-9ff7-4ff9-ad86-139cf667e235	NA	NA	so2-birds	3428855518	NA	urn:uuid:ec8d407b-9ff7-4ff9-ad86-139cf667e235	NA	28272013	nof	NA	NA	NA	NA	NA	NA	Corvus frugilegus Linnaeus, 1758	11	{""Activity"":""Forage""}	https://www.artsobservasjoner.no/Sighting/28272013	Rogaland	Hå	Nærbø, Hå, Ro	366317	Activity: Forage.	feeding	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3428860438	Corvus frugilegus Linnaeus, 1758	63.418481	10.513801	cdround,gass84	b124e1e0-4755-430f-9eab-894f25a9b59c	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	7bdf9f6d-317a-45ec-8bb7-7ff61345d6a6	NO	DWC_ARCHIVE	2022-10-21T08:36:15.868+00:00	2022-10-21T09:35:44.993+00:00	228	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	HUMAN_OBSERVATION	PRESENT	2482513	1	44	212	729	5235	2482468	2482513	2482513	Corvus frugilegus Linnaeus, 1758	Animalia	Chordata	Passeriformes	Corvidae	Corvus	Corvus frugilegus	Corvus	frugilegus	SPECIES	ACCEPTED	LC	NA	131	Trøndelag	2022	1	5	2022-01-05T00:00:00	2022-01-05T23:14:35.000+00:00	2022-10-21T09:35:44.993+00:00	NA	http://creativecommons.org/licenses/by/4.0/legalcode	FALSE	NA	Wictor Wahlberg	NA	WGS84	Aves	NO	Norway	NA	urn:uuid:979b0487-a160-4a24-b921-66ba37180820	NA	NA	so2-birds	3428860438	NA	urn:uuid:979b0487-a160-4a24-b921-66ba37180820	NA	28314104	nof	NA	NA	NA	NA	NA	NA	Corvus frugilegus Linnaeus, 1758	45	{""Activity"":""Forage""}	https://www.artsobservasjoner.no/Sighting/28314104	Trøndelag	Trondheim	Overvik, Ranheim, Trondheim, Tø	358276	Estimert antall Activity: Forage.	feeding	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3428861411	Corvus frugilegus Linnaeus, 1758	63.446798	10.441316	cdround,gass84	b124e1e0-4755-430f-9eab-894f25a9b59c	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	7bdf9f6d-317a-45ec-8bb7-7ff61345d6a6	NO	DWC_ARCHIVE	2022-10-21T08:36:15.868+00:00	2022-10-21T09:35:06.700+00:00	228	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	HUMAN_OBSERVATION	PRESENT	2482513	1	44	212	729	5235	2482468	2482513	2482513	Corvus frugilegus Linnaeus, 1758	Animalia	Chordata	Passeriformes	Corvidae	Corvus	Corvus frugilegus	Corvus	frugilegus	SPECIES	ACCEPTED	LC	NA	108	Trøndelag	2022	1	1	2022-01-01T00:00:00	2022-01-04T17:20:09.000+00:00	2022-10-21T09:35:06.700+00:00	NA	http://creativecommons.org/licenses/by/4.0/legalcode	FALSE	NA	Erik Bangjord	NA	WGS84	Aves	NO	Norway	NA	urn:uuid:701d48be-dccc-41e8-84c4-bb507f20bcd1	NA	NA	so2-birds	3428861411	NA	urn:uuid:701d48be-dccc-41e8-84c4-bb507f20bcd1	NA	28278005	nof	NA	NA	NA	NA	NA	NA	Corvus frugilegus Linnaeus, 1758	4	{""Activity"":""Forage""}	https://www.artsobservasjoner.no/Sighting/28278005	Trøndelag	Trondheim	Lade gård, Lade, Trondheim, Tø	642853	Activity: Forage.	feeding	POLYGON ((272852 7043416, 272817 7043528, 272718 7043537, 272706 7043393, 272852 7043416))	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3428863362	Corvus frugilegus Linnaeus, 1758	58.824249	5.721334	cdround,gass84	b124e1e0-4755-430f-9eab-894f25a9b59c	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	7bdf9f6d-317a-45ec-8bb7-7ff61345d6a6	NO	DWC_ARCHIVE	2022-10-21T08:36:15.868+00:00	2022-10-21T09:35:00.423+00:00	228	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	HUMAN_OBSERVATION	PRESENT	2482513	1	44	212	729	5235	2482468	2482513	2482513	Corvus frugilegus Linnaeus, 1758	Animalia	Chordata	Passeriformes	Corvidae	Corvus	Corvus frugilegus	Corvus	frugilegus	SPECIES	ACCEPTED	LC	NA	10	Rogaland	2022	1	1	2022-01-01T00:00:00	2022-01-01T17:38:20.000+00:00	2022-10-21T09:35:00.423+00:00	NA	http://creativecommons.org/licenses/by/4.0/legalcode	FALSE	NA	Torborg Berge	NA	WGS84	Aves	NO	Norway	NA	urn:uuid:4cdbf25c-3aa8-4c39-a309-5b916f7fd438	NA	NA	so2-birds	3428863362	NA	urn:uuid:4cdbf25c-3aa8-4c39-a309-5b916f7fd438	NA	28271860	nof	10.15	NA	NA	NA	NA	NA	Corvus frugilegus Linnaeus, 1758	1	{""Activity"":""Forage""}	https://www.artsobservasjoner.no/Sighting/28271860	Rogaland	Sandnes	Lundehaugen, Ganddal, Sandnes, Ro	353773	Activity: Forage.	feeding	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3428871501	Corvus frugilegus Linnaeus, 1758	63.446798	10.441316	cdround,gass84	b124e1e0-4755-430f-9eab-894f25a9b59c	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	7bdf9f6d-317a-45ec-8bb7-7ff61345d6a6	NO	DWC_ARCHIVE	2022-10-21T08:36:15.868+00:00	2022-10-21T09:35:49.049+00:00	228	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	HUMAN_OBSERVATION	PRESENT	2482513	1	44	212	729	5235	2482468	2482513	2482513	Corvus frugilegus Linnaeus, 1758	Animalia	Chordata	Passeriformes	Corvidae	Corvus	Corvus frugilegus	Corvus	frugilegus	SPECIES	ACCEPTED	LC	NA	108	Trøndelag	2022	1	2	2022-01-02T00:00:00	2022-01-04T17:20:09.000+00:00	2022-10-21T09:35:49.049+00:00	NA	http://creativecommons.org/licenses/by/4.0/legalcode	FALSE	NA	Erik Bangjord	NA	WGS84	Aves	NO	Norway	NA	urn:uuid:e447fbc8-ec86-4221-b77f-efdd0d0efc83	NA	NA	so2-birds	3428871501	NA	urn:uuid:e447fbc8-ec86-4221-b77f-efdd0d0efc83	NA	28291316	nof	NA	NA	NA	NA	NA	NA	Corvus frugilegus Linnaeus, 1758	8	{""Activity"":""Forage""}	https://www.artsobservasjoner.no/Sighting/28291316	Trøndelag	Trondheim	Lade gård, Lade, Trondheim, Tø	642853	Activity: Forage.	feeding	POLYGON ((272852 7043416, 272817 7043528, 272718 7043537, 272706 7043393, 272852 7043416))	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3428875395	Corvus frugilegus Linnaeus, 1758	59.417792	10.487472	cdround,gass84	b124e1e0-4755-430f-9eab-894f25a9b59c	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	7bdf9f6d-317a-45ec-8bb7-7ff61345d6a6	NO	DWC_ARCHIVE	2022-10-21T08:36:15.868+00:00	2022-10-21T09:35:34.734+00:00	228	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	HUMAN_OBSERVATION	PRESENT	2482513	1	44	212	729	5235	2482468	2482513	2482513	Corvus frugilegus Linnaeus, 1758	Animalia	Chordata	Passeriformes	Corvidae	Corvus	Corvus frugilegus	Corvus	frugilegus	SPECIES	ACCEPTED	LC	NA	26	Vestfold og Telemark	2022	1	6	2022-01-06T00:00:00	2022-01-06T21:29:15.000+00:00	2022-10-21T09:35:34.734+00:00	NA	http://creativecommons.org/licenses/by/4.0/legalcode	FALSE	NA	Kjetil Johannessen	NA	WGS84	Aves	NO	Norway	NA	urn:uuid:63e71389-aea7-419a-9ccb-f914898a43b0	NA	NA	so2-birds	3428875395	NA	urn:uuid:63e71389-aea7-419a-9ccb-f914898a43b0	NA	28320352	nof	NA	NA	NA	NA	NA	NA	Corvus frugilegus Linnaeus, 1758	2	NA	https://www.artsobservasjoner.no/Sighting/28320352	Vestfold og Telemark	Horten	Lystlunden, Horten By, Horten, Vt	368355	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3447404421	Corvus dauuricus Pallas, 1776	50.547588	8.97893	cdround,gass84	6ac3f774-d9fb-4796-b3e9-92bf6c81c084	bb646dff-a905-4403-a49b-6d378c2cf0d9	36cae45c-1983-48be-9cf9-0672c4a60612	DE	BIOCASE	2022-04-20T02:41:26.631+00:00	2022-09-08T23:17:22.424+00:00	222	bb646dff-a905-4403-a49b-6d378c2cf0d9	HUMAN_OBSERVATION	PRESENT	2482483	1	44	212	729	5235	4852454	6100955	6100955	Coloeus dauuricus (Pallas, 1776)	Animalia	Chordata	Passeriformes	Corvidae	Coloeus	Coloeus dauuricus	Corvus	dauuricus	SPECIES	SYNONYM	LC	NA	250	NA	2022	1	8	2022-01-08T00:00:00	NA	2022-09-08T23:17:22.424+00:00	NA	http://creativecommons.org/licenses/by/4.0/legalcode	FALSE	NA	-513032729	NA	WGS84	Aves	DE	Germany	NA	NA	NA	NA	naturgucker	3447404421	NA	NA	NA	496271620	naturgucker	NA	NA	NA	NA	NA	NA	Corvus dauuricus Pallas, 1776	NA	NA	NA	NA	NA	Garten Schutzbacher Weg	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3743180420	Corvus dauuricus Pallas, 1776	36.000639	126.975797	cdround	50c9509d-22c7-4a22-a47d-8c48425ef4a7	28eb1a3f-1c15-4a95-931a-4af90ecb574d	997448a8-f762-11e1-a439-00145eb45e9a	US	DWC_ARCHIVE	2022-10-27T11:38:39.064+00:00	2022-10-28T11:05:08.471+00:00	322	28eb1a3f-1c15-4a95-931a-4af90ecb574d	HUMAN_OBSERVATION	PRESENT	2482483	1	44	212	729	5235	4852454	6100955	6100955	Coloeus dauuricus (Pallas, 1776)	Animalia	Chordata	Passeriformes	Corvidae	Coloeus	Coloeus dauuricus	Corvus	dauuricus	SPECIES	SYNONYM	LC	2022-02-08T12:25:09	244	Jeollabuk-do	2022	2	8	2022-02-08T21:24:00	2022-03-21T08:31:08.000+00:00	2022-10-28T11:05:08.471+00:00	https://www.inaturalist.org/observations/106373785	http://creativecommons.org/licenses/by-nc/4.0/legalcode	FALSE	iNaturalist research-grade observations	Jake David MacLennan	Jake David MacLennan	WGS84	Aves	KR	Korea, Republic of	Jake David MacLennan	106373785	jakedavidmaclennan	2022/02/08 9:24 PM KST	Observations	3743180420	Samgi-myeon, Iksan, Jeollabuk-do, South Korea	https://www.inaturalist.org/observations/106373785	8009	106373785	iNaturalist	21:24:00+09:00	wild	235977836	NA	NA	NA	Corvus dauuricus Pallas, 1776	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3743344423	Corvus dauuricus Pallas, 1776	36.001397	126.976365	cdround	50c9509d-22c7-4a22-a47d-8c48425ef4a7	28eb1a3f-1c15-4a95-931a-4af90ecb574d	997448a8-f762-11e1-a439-00145eb45e9a	US	DWC_ARCHIVE	2022-10-27T11:38:39.064+00:00	2022-10-28T11:09:41.346+00:00	322	28eb1a3f-1c15-4a95-931a-4af90ecb574d	HUMAN_OBSERVATION	PRESENT	2482483	1	44	212	729	5235	4852454	6100955	6100955	Coloeus dauuricus (Pallas, 1776)	Animalia	Chordata	Passeriformes	Corvidae	Coloeus	Coloeus dauuricus	Corvus	dauuricus	SPECIES	SYNONYM	LC	2022-02-08T12:42:49	122	Jeollabuk-do	2022	2	8	2022-02-08T21:42:00	2022-03-21T08:31:17.000+00:00	2022-10-28T11:09:41.346+00:00	https://www.inaturalist.org/observations/106374364	http://creativecommons.org/licenses/by-nc/4.0/legalcode	FALSE	iNaturalist research-grade observations	Jake David MacLennan	Jake David MacLennan	WGS84	Aves	KR	Korea, Republic of	Jake David MacLennan	106374364	jakedavidmaclennan	2022/02/08 9:42 PM KST	Observations	3743344423	Samgi-myeon, Iksan, Jeollabuk-do, South Korea	https://www.inaturalist.org/observations/106374364	8009	106374364	iNaturalist	21:42:00+09:00	wild	235979660	NA	NA	NA	Corvus dauuricus Pallas, 1776	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3704569303	Corvus dauuricus Pallas, 1776	49.642	127.984	osiic	ba19fc1d-670c-426b-b99d-49f003792ac4	f5fc4e61-b7a0-414b-ab68-b41cb23e7fdc	d973e647-8f5f-4e6e-a1c6-65930deb0590	RU	DWC_ARCHIVE	2022-10-26T08:09:21.873+00:00	2022-10-26T08:23:42.912+00:00	189	f5fc4e61-b7a0-414b-ab68-b41cb23e7fdc	HUMAN_OBSERVATION	PRESENT	2482483	1	44	212	729	5235	4852454	6100955	6100955	Coloeus dauuricus (Pallas, 1776)	Animalia	Chordata	Passeriformes	Corvidae	Coloeus	Coloeus dauuricus	Corvus	dauuricus	SPECIES	SYNONYM	LC	NA	150	Amurskaya oblast	2022	3	8	2022-03-08T00:00:00	NA	2022-10-26T08:23:42.912+00:00	http://www.ru-birds.ru	http://creativecommons.org/licenses/by-nc/4.0/legalcode	FALSE	RU-BIRDS.RU research-grade observations	Murmilo Vladimir Sergeevich	Murmilo Vladimir Sergeevich	WGS84	Aves	RU	Russian Federation	NA	4a91d2d4-9edb-11ec-9fc7-96000110f1ee#1	NA	NA	NA	3704569303	NA	4a91d2d4-9edb-11ec-9fc7-96000110f1ee#1	NA	NA	NA	NA	NA	NA	NA	NA	NA	Corvus dauuricus Pallas, 1776	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	N-Eurasia-Russia2021	6	individuals	Daurian Jackdaw	decimal degrees	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3743205199	Corvus dauuricus Pallas, 1776	51.786791	113.048588	cdround	50c9509d-22c7-4a22-a47d-8c48425ef4a7	28eb1a3f-1c15-4a95-931a-4af90ecb574d	997448a8-f762-11e1-a439-00145eb45e9a	US	DWC_ARCHIVE	2022-10-27T11:38:39.064+00:00	2022-10-28T11:10:14.765+00:00	322	28eb1a3f-1c15-4a95-931a-4af90ecb574d	HUMAN_OBSERVATION	PRESENT	2482483	1	44	212	729	5235	4852454	6100955	6100955	Coloeus dauuricus (Pallas, 1776)	Animalia	Chordata	Passeriformes	Corvidae	Coloeus	Coloeus dauuricus	Corvus	dauuricus	SPECIES	SYNONYM	LC	2022-03-16T04:43:23	25	Zabaykal'ye	2022	3	16	2022-03-16T08:41:09	2022-03-17T03:42:28.000+00:00	2022-10-28T11:10:14.765+00:00	https://www.inaturalist.org/observations/108707633	http://creativecommons.org/licenses/by-nc/4.0/legalcode	FALSE	iNaturalist research-grade observations	Инна Хохлова	Инна Хохлова	WGS84	Aves	RU	Russian Federation	Инна Хохлова	108707633	innahohlova	2022-03-16 08:41:09	Observations	3743205199	мкр. Забайкальская птицефабрика, 68 Новая Кука, Забайкальский край, Россия, 672526	https://www.inaturalist.org/observations/108707633	8009	108707633	iNaturalist	08:41:09+09:00	wild	242486786	NA	NA	NA	Corvus dauuricus Pallas, 1776	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3743318937	Corvus dauuricus Pallas, 1776	51.786602	113.04866	cdround	50c9509d-22c7-4a22-a47d-8c48425ef4a7	28eb1a3f-1c15-4a95-931a-4af90ecb574d	997448a8-f762-11e1-a439-00145eb45e9a	US	DWC_ARCHIVE	2022-10-27T11:38:39.064+00:00	2022-10-28T11:05:35.649+00:00	322	28eb1a3f-1c15-4a95-931a-4af90ecb574d	HUMAN_OBSERVATION	PRESENT	2482483	1	44	212	729	5235	4852454	6100955	6100955	Coloeus dauuricus (Pallas, 1776)	Animalia	Chordata	Passeriformes	Corvidae	Coloeus	Coloeus dauuricus	Corvus	dauuricus	SPECIES	SYNONYM	LC	2022-03-17T06:30:55	19	Zabaykal'ye	2022	3	17	2022-03-17T15:29:26	2022-03-17T17:47:16.000+00:00	2022-10-28T11:05:35.649+00:00	https://www.inaturalist.org/observations/108784277	http://creativecommons.org/licenses/by-nc/4.0/legalcode	FALSE	iNaturalist research-grade observations	Инна Хохлова	Инна Хохлова	WGS84	Aves	RU	Russian Federation	Инна Хохлова	108784277	innahohlova	2022-03-17 15:29:26	Observations	3743318937	Chitinskiy rayon, RU-ZB, RU	https://www.inaturalist.org/observations/108784277	8009	108784277	iNaturalist	15:29:26+09:00	wild	242686482	NA	NA	NA	Corvus dauuricus Pallas, 1776	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
